"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10075","Verify that a Team plan user can access the General page and update the individual email template setting.","chromium","2026-07-22","passed","2026-07-22","Console app - General page","ConsoleApp/General.spec.js","",""
"","16081","Verify that the user can sign a document of type Image.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","11437","Verify that initials widgets all types function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4777","Verify that pagination is functioning correctly in the dashboard drafts document.","chromium","2026-07-22","failed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","14029","Verify that the user can successfully sign a PDF that was previously incompatible ERR_PDF","chromium","2026-07-22","passed","2026-07-22","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","17240","Verify that the merge page functions correctly and the user can sign the merged document in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8475","Verify that the delete page functions correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","3908","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","2026-07-22","passed","2026-07-22","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","97748","Verify admin user can add a team user if user has a Teams plan","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/TeamUsers.spec.js","",""
"","5922","Verify that Teams plan User can access the Analytics page in the console application.","chromium","2026-07-22","passed","2026-07-22","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","14563","Verify that owner can create the document and sign it from the in-progress report.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","4752","Verify that pagination is functioning correctly in the inprogress document table.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","4550","Verify that the Need your signature card click functions correctly and redirects the user to the Need your sign report from the dashboard.","chromium","2026-07-22","passed","2026-07-22","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","5489","Verify that Profession plan User can access the Analytics page in the console application.","chromium","2026-07-22","passed","2026-07-22","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","15508","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding the required widgets.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/ReportDraftdoc.spec.js","",""
"","6174","Verify that a new free user cannot add a team and is prompted to upgrade to a Teams plan.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Teams.spec.js","",""
"","11938","Verify that stamp widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","14794","Verify that widgets settings for Name, Job Title, Company, Text, and Email function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify multiple login attempts work without issues","6007","Verify that multiple sequential login attempts work correctly","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","6238","Verify that a free user cannot access the General page and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Console app - General page","ConsoleApp/General.spec.js","",""
"","15479","Verify that the user can revoke the document from the In Progress document.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"Verify tab key navigates between form fields","2054","Verify that Tab navigation works between form fields","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"Verify logged-in user cannot access login page directly","7741","Verify that after successful login, going back to login URL redirects to dashboard","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","9111","Verify that stamp widgets Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11296","Verify that signature widgets all types function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","18363","Verify that new user can create and send the document for request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","6332","Verify that a free user cannot access the Organisations page in the console application and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","21770","Verify that user can perform the sign yourself using the word document","chromium","2026-07-22","passed","2026-07-22","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","11549","Verify that initials widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10749","Verify that text widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","16156","Verify that the document signed by SignYourSelf is available in the Completed Document Report and can be deleted.","chromium","2026-07-22","passed","2026-07-22","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","12144","Verify that stamp widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","11750","Verify that the document created from a template bulksend appears in the Recently Sent for Signatures section on the dashboard.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","15859","Verify that the user can rename and delete a document from the In Progress document.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","12159","Verify that the document signed by SignYourSelf can be viewed from the Completed Document Report.","chromium","2026-07-22","passed","2026-07-22","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","5708","Verify that a free user cannot access the Signing certificate page in the console application and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"Verify password field is masked for security","1779","Verify that password field is masked (input type is password)","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","27003","Verify that Teams plan user can access OrgAdmins page and add OrgAdmin","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","6807","Verify that a free user cannot access the Storage page in the console application and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"Verify login form elements are accessible via keyboard","1933","Verify that all interactive elements are keyboard accessible","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"","6754","Free user cannot update settings for Notify on Signature and Merge Certificate PDF","chromium","2026-07-22","passed","2026-07-22","Preferences","MainAppPages/Preferences.spec.js","",""
"","8171","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14083","Verify that the unfinished SignYourSelf document is available in the Drafts Document Report and can be deleted.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/ReportDraftdoc.spec.js","",""
"","6200","Verify free user cannot add a team user and is prompted to upgrade","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/TeamUsers.spec.js","",""
"","13354","Verify the column names and the document details on the inprogress report.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","7441","Verify that New user can draw and save the signature on the my signature page.","chromium","2026-07-22","passed","2026-07-22","My signature","MainAppPages/Mysignature.spec.js","",""
"","8883","Verify that textinput field widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13756","Verify that a new free user cannot access the paid features on the create template and edit template page.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","24325","Verify that owner can create the document and sign it from the need your signature report.","chromium","2026-07-22","passed","2026-07-22","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","8059","Verify that textinput field widget Copy widget next to current function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","7644","Verify that free user can add the sandbox webhook.","chromium","2026-07-22","passed","2026-07-22","WebHook","MainAppPages/Webhook.spec.js","",""
"","18510","Verify that new user can perform the sign yourself","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","9656","Reg_TC-08 Verify Teams Yearly signup and subscription invoice email.","chromium","2026-07-22","failed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"Verify Forgot password link is visible on login page","1896","Verify that Forgot password link is visible","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","10671","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","2026-07-22","passed","2026-07-22","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","7622","Verify that initials widgets Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5907","Verify that Professional plan user cannot access the Organisations page in the console application and is prompted to upgrade team plan.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","22102","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify email and password input fields have labels","1577","Verify that email and password fields have proper labels","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","2583","Reg_TC-02 Verify error message for incorrect email on register.","chromium","2026-07-22","passed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"","13398","Verify that a new free user cannot access the paid features on the request signature page.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify entered password text is not visible","1855","Verify that password is masked when entered","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"Verify login form requires explicit submit action","2757","Verify that form does not auto-submit when clicking in field","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"","16943","Verify that the user can successfully sign a PDF that was previously incompatible pdf Order Form","chromium","2026-07-22","passed","2026-07-22","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","6340","Verify that Professional plan user cannot access the Storage page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","4648","Verify pagination works in Teams page when multiple teams are present","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Teams.spec.js","",""
"","9629","Reg_TC-07 Verify Teams Monthly signup and subscription invoice email.","chromium","2026-07-22","failed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"","8461","Verify that stamp widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10323","Verify that Prefill text widget Copy widget next to current widget function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","2559","Reg_TC-04 Verify that a user cannot register using an already existing email address.","chromium","2026-07-22","passed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"","8603","Verify that initials widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify login with both fields empty is prevented","2098","Verify that login is not allowed with both email and password empty","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","10918","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify Create account link/button exists on login page","1562","Verify that Create account button is visible and clickable","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","11291","Verify that a free user cannot access the Analytics page in the console application and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","6772","Verify that free user cannot generate the live api token.","chromium","2026-07-22","passed","2026-07-22","API Token","MainAppPages/APItoken.spec.js","",""
"Verify login page scroll position is at top","1544","Verify that page scroll to top when login page loads","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"","6386","Free user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-22","passed","2026-07-22","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","30208","Verify that Team plan user set the custom file storage AWSS3","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"Verify user is redirected to dashboard URL after login","4470","Verify that user is redirected to dashboard after successful login","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","9765","Reg_TC-05 Verify Professional Monthly signup and subscription invoice email.","chromium","2026-07-22","failed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"Verify user profile menu/info is displayed after successful login","5333","Verify that user profile menu is visible after login","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","11834","Verify that the user can revoke the document from the dashboard Recently sent for signatures.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","10272","Verify that a Team plan user can access the General page and update the individual user smtp setting.","chromium","2026-07-22","passed","2026-07-22","Console app - General page","ConsoleApp/General.spec.js","",""
"","8945","Verify that the signature settings function correctly for the signature widget on the create template.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","5905","Verify that free user can generate the sanbox test token.","chromium","2026-07-22","passed","2026-07-22","API Token","MainAppPages/APItoken.spec.js","",""
"Verify login attempt with email only is prevented","2147","Verify that user cannot login with email only (no password)","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","6417","Verify that a Team Plan user can configure custom file storage using DigitalOcean and is able to update the storage settings.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","6065","Verify that free user cannot add the live webhook.","chromium","2026-07-22","passed","2026-07-22","WebHook","MainAppPages/Webhook.spec.js","",""
"","6599","Verify that user can add a new contact.","chromium","2026-07-22","passed","2026-07-22","Contact","MainAppPages/Contact.spec.js","",""
"","10218","Verify that prefill text widgets Copy widget to all pages function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10967","Verify that text widget Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12681","Verify that the merge page functions correctly and the user can sign the merged document in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8584","Verify that signature widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","3663","Verify that pagination is functioning correctly in the dashboard Recently sent for signatures.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","5844","Team plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-22","passed","2026-07-22","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","9087","Verify that textinput field widget Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify email field can be cleared","2006","Verify that email field clears correctly","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","21933","Verify that a user can create a document with two signers, send it for a signature request, and signer can successfully sign the document.","chromium","2026-07-22","failed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5279","Verify that pagination is functioning correctly in the Expired documents.","chromium","2026-07-22","passed","2026-07-22","Expired documents","MainAppPages/ReportExpiredDoc.spec.js","",""
"","5720","Verify that Professional plan user cannot access the Signing certificate page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","12093","Verify that text widgets settings for Name, Job Title, Company, Text, and Email function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4940","Verify pagination works correctly in Teams user table","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/TeamUsers.spec.js","",""
"","7435","Verify that initials widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14686","Verify that name,job title, company, checkbox, image and email widgets Copy function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","35008","Verify that the signer can received the email from default email template.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","6676","Verify that professional user cannot access the OrgAdmins page in the console application and is prompted to upgrade team plan.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","16079","Verify that owner can create the document and sign it from the dashboard recent signature requests.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"Verify failed login does not create a session","2785","Verify that session is cleared after failed login attempt","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","9754","Verify that an existing Team Plan user can create a template using all advanced fields in the Create New Template form.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"Verify password field can be cleared","1837","Verify that password field clears correctly","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","10749","Verify that prefill text widget Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","16001","Verify that a Team Plan user can create a template, make it public, and sign the document through the public template.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","9803","Verify that signature widgets Copy widget next to current widget function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10465","Verify that signature type selection in Console reflects in Preferences.","chromium","2026-07-22","passed","2026-07-22","Console app - General page","ConsoleApp/General.spec.js","",""
"","10196","Verify that prefill text widget Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify form fields properly accept and store input values","1910","Verify that form fields accept proper input","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","7377","Verify that the delete page functions correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4503","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","2026-07-22","passed","2026-07-22","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","2825","Reg_TC-01 Verify all page-level and field-level validations on the new user registration form.","chromium","2026-07-22","passed","2026-07-22","SignupPage","MainAppPages/Signup.spec.js","",""
"","4286","Verify that pagination is functioning correctly in the dashboard recent signature requests.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","5157","Verify that professional plan users cannot access the General page.","chromium","2026-07-22","passed","2026-07-22","Console app - General page","ConsoleApp/General.spec.js","",""
"","4452","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","2026-07-22","passed","2026-07-22","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","10022","Verify that initials widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12000","Verify that stamp widgets Copy widget next to current widget function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","29959","Verify that inactive orgAdmin cannot login.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","7745","Verify that Teams plan user can access Organizations page and create an organization","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"Verify login attempt with password only is prevented","2119","Verify that user cannot login with password only (no email)","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","6633","Verify that user cannot add a new contact with an existing email address","chromium","2026-07-22","passed","2026-07-22","Contact","MainAppPages/Contact.spec.js","",""
"Verify login fails with invalid email format","2920","Verify that login fails with invalid email address","chromium","2026-07-22","passed","2026-07-22","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","13095","Verify that user can resend the email from the dashboard Recently sent for signatures.","chromium","2026-07-22","passed","2026-07-22","","MainAppPages/Dashboard.spec.js","",""
"","5520","Verify that a new free user cannot save email preferences is prompted to upgrade","chromium","2026-07-22","passed","2026-07-22","Preferences","MainAppPages/Preferences.spec.js","",""
"","12479","Verify that the user can resend the email from the In Progress document.","chromium","2026-07-22","passed","2026-07-22","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","4776","Team plan user can access the Email page.","chromium","2026-07-22","passed","2026-07-22","Preferences","MainAppPages/Preferences.spec.js","",""
"","20722","Verify that a new free user is unable to send the document through bulk send and is prompted to upgrade.","chromium","2026-07-22","passed","2026-07-22","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","31590","Verify that user can import contacts from an Excel file and delete them across pages.","chromium","2026-07-22","passed","2026-07-22","Contact","MainAppPages/Contact.spec.js","",""
"","8657","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","7865","Verify that signature widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","7028","Verify that Team plan user can access the Signing certificate page in the console application and can upload the pfx certificate.","chromium","2026-07-22","passed","2026-07-22","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","15219","Verify that stamp widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","13032","Verify that the tour guide messages not displayed for an existing signer when the tour guide is set to disabled.","chromium","2026-07-22","passed","2026-07-22","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10873","Verify that initials widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-22","passed","2026-07-22","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
