"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5602","Verify that professional user cannot access the OrgAdmins page in the console application and is prompted to upgrade team plan.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","10809","Verify that the rotate page functions correctly in create template.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","10280","Verify that the signature settings function correctly for the signature widget on the request signature page.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13508","Verify that the document sent for a signature request appears in the Recently Sent for Signatures section on the dashboard.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Dashboard.spec.js","",""
"","9539","Verify that initials widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4494","Verify that New free user can save the general preferences.","chromium","2026-07-16","passed","2026-07-16","Preferences","MainAppPages/Preferences.spec.js","",""
"","14173","Verify that existing user can perform the sign yourself","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","2291","Reg_TC-02 Verify error message for incorrect email on register.","chromium","2026-07-16","passed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","17737","Verify that owner can create the document and sign it from the dashboard recent signature requests.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Dashboard.spec.js","",""
"","8751","Verify that text widget Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6865","Free user cannot update settings for Notify on Signature and Merge Certificate PDF","chromium","2026-07-16","passed","2026-07-16","Preferences","MainAppPages/Preferences.spec.js","",""
"","13198","Verify the column name and the document details on the need your signature report.","chromium","2026-07-16","passed","2026-07-16","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","12989","Verify that the user can successfully sign a PDF that was previously incompatible ERR_PDF","chromium","2026-07-16","passed","2026-07-16","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","6710","Verify that a free user cannot access the Storage page in the console application and is prompted to upgrade.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","5582","Verify that Professional plan user cannot access the Storage page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","4533","Verify that Professional plan user cannot access the Organisations page in the console application and is prompted to upgrade team plan.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","9149","Verify that stamp widgets Copy widget next to current widget function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12123","Verify that a new free user cannot access the paid features on the create template and edit template page.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","9626","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","96548","Verify that the Out for signature count on the card increases when a new document sent for request signature.","chromium","2026-07-16","failed","2026-07-16","Dashboard","MainAppPages/Dashboard.spec.js","",""
"Verify entered password text is not visible","1428","Verify that password is masked when entered","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","8919","Verify that signature widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8316","Verify that free user cannot generate the live api token.","chromium","2026-07-16","passed","2026-07-16","API Token","MainAppPages/APItoken.spec.js","",""
"Verify password field is masked for security","1378","Verify that password field is masked (input type is password)","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","4263","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","2026-07-16","passed","2026-07-16","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","10943","Verify that a free user cannot access the Analytics page in the console application and is prompted to upgrade.","chromium","2026-07-16","passed","2026-07-16","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","25970","Verify that a user can create a document, send it for a signature request, and signer can successfully sign the document.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4511","Verify that pagination is functioning correctly in the completed document.","chromium","2026-07-16","passed","2026-07-16","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","21271","Verify that a user can create a document with two signers, send it for a signature request, and signer can successfully sign the document.","chromium","2026-07-16","failed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","19285","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","2026-07-16","passed","2026-07-16","Declined documents","MainAppPages/ReportDeclineddoc.spec.js","",""
"","10355","Verify that textinput field widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4783","Verify that Profession plan User can access the Analytics page in the console application.","chromium","2026-07-16","passed","2026-07-16","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","4340","Verify that pagination is functioning correctly in the Expired documents.","chromium","2026-07-16","passed","2026-07-16","Expired documents","MainAppPages/ReportExpiredDoc.spec.js","",""
"","17212","Verify that new user can perform the sign yourself","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","14314","Verify that user can resend the email from the dashboard Recently sent for signatures.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Dashboard.spec.js","",""
"Verify login fails with invalid password for valid email","2481","Verify that login fails with invalid password","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","9994","Verify that initials widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6571","Verify that Allow email template customization is off in Console General and Email Preferences loads.","chromium","2026-07-16","passed","2026-07-16","Console app - General page","ConsoleApp/General.spec.js","",""
"","19814","Verify that the user can rename and delete a document from the In Progress document.","chromium","2026-07-16","passed","2026-07-16","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","6213","Verify that user cannot add a new contact with an existing email address","chromium","2026-07-16","passed","2026-07-16","Contact","MainAppPages/Contact.spec.js","",""
"","8508","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5629","Verify that a free user cannot access the Organisations page in the console application and is prompted to upgrade.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","6120","Verify free user cannot add a team user and is prompted to upgrade","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/TeamUsers.spec.js","",""
"","9521","Verify that text widget Copy widget next to current widget function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","25612","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10837","Reg_TC-03 Verify that a new user can successfully create an account using the Free Plan.","chromium","2026-07-16","passed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","6682","Verify that free user can add the sandbox webhook.","chromium","2026-07-16","passed","2026-07-16","WebHook","MainAppPages/Webhook.spec.js","",""
"","6118","Verify that a new free user cannot add a team and is prompted to upgrade to a Teams plan.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Teams.spec.js","",""
"","4210","Verify that the document is not uploaded if its format is not supported in sign yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","14637","Verify that a Team Plan user can create a template, make it public, and sign the document through the public template.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","17163","Verify that signature widgets Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-16","failed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9218","Verify that stamp widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10661","Verify that Team plan user can access the General page and save settings.","chromium","2026-07-16","failed","2026-07-16","Console app - General page","ConsoleApp/General.spec.js","",""
"","3010","Verify pagination works in Teams page when multiple teams are present","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Teams.spec.js","",""
"","2171","Reg_TC-04 Verify that a user cannot register using an already existing email address.","chromium","2026-07-16","passed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","13283","Verify that widgets settings for Name, Job Title, Company, Text, and Email function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify form fields properly accept and store input values","1524","Verify that form fields accept proper input","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","3753","Verify that New user can upload and save the signature on the my signature page.","chromium","2026-07-16","passed","2026-07-16","My signature","MainAppPages/Mysignature.spec.js","",""
"","3143","Verify professional plan user cannot add a team user and is prompted to upgrade","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/TeamUsers.spec.js","",""
"","6065","Verify that signature type selection in Console reflects in Preferences.","chromium","2026-07-16","passed","2026-07-16","Console app - General page","ConsoleApp/General.spec.js","",""
"","3314","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","2026-07-16","passed","2026-07-16","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","6087","Verify Preferences refresh keeps the Email tab guidance available.","chromium","2026-07-16","passed","2026-07-16","Console app - General page","ConsoleApp/General.spec.js","",""
"","9830","Verify that signature widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9063","Verify that stamp widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10085","Verify that an existing Team Plan user can create a template using all advanced fields in the Create New Template form.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","16311","Verify that owner can create the document and sign it from the in-progress report.","chromium","2026-07-16","passed","2026-07-16","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","4351","Verify that pagination is functioning correctly in the dashboard recent signature requests.","chromium","2026-07-16","failed","2026-07-16","","MainAppPages/Dashboard.spec.js","",""
"Verify email and password input fields have labels","1138","Verify that email and password fields have proper labels","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","13147","Verify that the unfinished SignYourSelf document is available in the Drafts Document Report and can be deleted.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/ReportDraftdoc.spec.js","",""
"","5015","Verify that free user can generate the sanbox test token.","chromium","2026-07-16","passed","2026-07-16","API Token","MainAppPages/APItoken.spec.js","",""
"","15914","Verify that name,job title, company, checkbox, image and email widgets Copy function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","16115","Verify that the document signed by SignYourSelf is available in the Completed Document Report and can be deleted.","chromium","2026-07-16","passed","2026-07-16","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","5712","Verify that pagination is functioning correctly in the drafts document.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/ReportDraftdoc.spec.js","",""
"","13631","Verify that the user can resend the email from the In Progress document.","chromium","2026-07-16","passed","2026-07-16","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","6145","Verify that Team plan user can access the Signing certificate page in the console application and can upload the pfx certificate.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","14666","Verify that the merge page functions correctly and the user can sign the merged document in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify login form requires explicit submit action","2519","Verify that form does not auto-submit when clicking in field","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"Verify logged-in user cannot access login page directly","6349","Verify that after successful login, going back to login URL redirects to dashboard","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"Verify user profile menu/info is displayed after successful login","5321","Verify that user profile menu is visible after login","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","110981","Verify that the rotate page functions correctly in Sign Yourself.","chromium","2026-07-16","failed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify successful login with Pro plan user credentials","4160","Verify that user can login with valid Pro plan credentials","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"Verify tab key navigates between form fields","1608","Verify that Tab navigation works between form fields","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","10859","Verify that stamp widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","3787","Verify pagination works correctly in Teams user table","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/TeamUsers.spec.js","",""
"","10296","Verify that text widgets settings for Name, Job Title, Company, Text, and Email function correctly in request signature.","chromium","2026-07-16","failed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","20029","Verify that the user can rename and delete a document from the dashboard Recently sent for signatures.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Dashboard.spec.js","",""
"","4619","Reg_TC-09 Verify logout from EU-Subscription page redirects to EU-Login page.","chromium","2026-07-16","failed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","9752","Reg_TC-06 Verify Professional Yearly signup and subscription invoice email.","chromium","2026-07-16","failed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"Verify failed login does not create a session","2418","Verify that session is cleared after failed login attempt","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","3800","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","2026-07-16","passed","2026-07-16","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","5131","Verify that Professional plan user cannot access the Signing certificate page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","9653","Verify that initials widgets all types function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5767","Team plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-16","passed","2026-07-16","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","4595","Team plan user can access the Email page.","chromium","2026-07-16","failed","2026-07-16","Preferences","MainAppPages/Preferences.spec.js","",""
"","9984","Verify that a Teams plan user can add a team and add the user under the newly created team.","chromium","2026-07-16","failed","2026-07-16","","MainAppPages/Teams.spec.js","",""
"","15708","Verify that new user can create and send the document for request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9587","Verify that initials widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","96518","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","2026-07-16","failed","2026-07-16","Dashboard","MainAppPages/Dashboard.spec.js","",""
"Verify login with both fields empty is prevented","1750","Verify that login is not allowed with both email and password empty","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","5676","Verify that Teams plan user can access Organizations page and create an organization","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","4017","Verify that professional plan user cannot add a team and is prompted to upgrade to a Teams plan.","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/Teams.spec.js","",""
"","122408","Verify that a new free user cannot access the paid features on the request signature page.","chromium","2026-07-16","broken","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5961","Verify that the delete page functions correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12114","Verify that the rotate page functions correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9602","Verify that stamp widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify Forgot password link is visible on login page","1081","Verify that Forgot password link is visible","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","4926","Verify that Teams plan User can access the Analytics page in the console application.","chromium","2026-07-16","passed","2026-07-16","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","5539","Verify that free user cannot add the live webhook.","chromium","2026-07-16","passed","2026-07-16","WebHook","MainAppPages/Webhook.spec.js","",""
"Verify login fails with invalid email format","2442","Verify that login fails with invalid email address","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","3623","Verify that the document is not uploaded if its format is not supported in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10478","Verify that stamp widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10983","Verify that stamp widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","18930","Verify that user can perform the sign yourself using the word document","chromium","2026-07-16","passed","2026-07-16","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","15569","Verify that initials widgets Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-16","failed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11728","Verify that prefill text widget Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","2602","Reg_TC-01 Verify all page-level and field-level validations on the new user registration form.","chromium","2026-07-16","passed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","5112","Profession plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-16","passed","2026-07-16","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","24176","Verify that a new user can create a template and use it to create the document for selfsign.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"Verify multiple login attempts work without issues","5665","Verify that multiple sequential login attempts work correctly","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","30472","Verify that user can import contacts from an Excel file and delete them across pages.","chromium","2026-07-16","passed","2026-07-16","Contact","MainAppPages/Contact.spec.js","",""
"","10993","Verify that Enable individual user smtp settings is off in Console General and Email Preferences loads.","chromium","2026-07-16","failed","2026-07-16","Console app - General page","ConsoleApp/General.spec.js","",""
"","10092","Verify that the user can successfully sign a PDF that was previously incompatible pdf 20pages","chromium","2026-07-16","passed","2026-07-16","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","3691","Verify that pagination is functioning correctly in the inprogress document table.","chromium","2026-07-16","passed","2026-07-16","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","122861","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding the required widgets.","chromium","2026-07-16","broken","2026-07-16","","MainAppPages/ReportDraftdoc.spec.js","",""
"","9600","Verify that signature widgets all types function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10525","Verify that signature widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify password field can be cleared","1486","Verify that password field clears correctly","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","23391","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9118","Reg_TC-07 Verify Teams Monthly signup and subscription invoice email.","chromium","2026-07-16","failed","2026-07-16","SignupPage","MainAppPages/Signup.spec.js","",""
"","97161","Verify admin user can add a team user if user has a Teams plan","chromium","2026-07-16","passed","2026-07-16","","MainAppPages/TeamUsers.spec.js","",""
"","4379","Verify that pagination is functioning correctly in the need your signature table.","chromium","2026-07-16","passed","2026-07-16","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"Verify user is redirected to dashboard URL after login","4199","Verify that user is redirected to dashboard after successful login","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","8530","Verify that the user can successfully sign a PDF that was previously incompatible pdf 10pages.","chromium","2026-07-16","passed","2026-07-16","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","8960","Verify that text widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6104","Verify that the delete page functions correctly in create template.","chromium","2026-07-16","passed","2026-07-16","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","5285","Verify that a Team Plan user can configure custom file storage using DigitalOcean and is able to update the storage settings.","chromium","2026-07-16","passed","2026-07-16","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","16623","Verify that name,job title, company, checkbox, image and email widgets Copy function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14306","Verify that the user can sign a document of type Image.","chromium","2026-07-16","passed","2026-07-16","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","13394","Verify that prefill text widget Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-16","passed","2026-07-16","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify login attempt with password only is prevented","1795","Verify that user cannot login with password only (no email)","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"Verify login form elements are accessible via keyboard","1482","Verify that all interactive elements are keyboard accessible","chromium","2026-07-16","passed","2026-07-16","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
