"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20370","Verify that a new user can create a template and use it to create the document for selfsign","chromium","Thu Apr 24 12:28:50 GMT 2025","passed","Thu Apr 24 12:29:11 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","8988","Verify that the tour guide messages not displayed for an existing signer when the tour guide is set to disabled.","chromium","Thu Apr 24 12:56:26 GMT 2025","passed","Thu Apr 24 12:56:35 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14904","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","Thu Apr 24 12:40:22 GMT 2025","passed","Thu Apr 24 12:40:36 GMT 2025","Declined documents","MainAppPages/ReportDeclineddoc.spec.js","",""
"","7605","Verify that text widget Copy widget to all pages but first function correctly in request signature.","chromium","Thu Apr 24 12:59:13 GMT 2025","passed","Thu Apr 24 12:59:21 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4141","Verify that a free user cannot access the Signing certificate page in the console application and is prompted to upgrade.","chromium","Thu Apr 24 12:27:48 GMT 2025","passed","Thu Apr 24 12:27:52 GMT 2025","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","8048","Verify that text widgets Copy widget to all pages function correctly in request signature.","chromium","Thu Apr 24 12:58:58 GMT 2025","passed","Thu Apr 24 12:59:06 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9896","Verify that the rotate page functions correctly in request signature.","chromium","Thu Apr 24 12:57:23 GMT 2025","passed","Thu Apr 24 12:57:33 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10269","Verify that the document created from a template bulksend appears in the Recently Sent for Signatures section on the dashboard.","chromium","Thu Apr 24 12:37:45 GMT 2025","passed","Thu Apr 24 12:37:55 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","5649","Verify that checkbox widget settings options function correctly in request signature.","chromium","Thu Apr 24 12:58:53 GMT 2025","passed","Thu Apr 24 12:58:58 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9457","Verify that text widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","Thu Apr 24 13:06:50 GMT 2025","passed","Thu Apr 24 13:06:59 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","9132","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","Thu Apr 24 13:04:14 GMT 2025","passed","Thu Apr 24 13:04:23 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8615","Verify that user can resend the email from the dashboard Recently sent for signatures.","chromium","Thu Apr 24 12:38:09 GMT 2025","passed","Thu Apr 24 12:38:18 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","10163","Verify that stamp widgets Copy widget next to current widget function correctly in Sign Yourself.","chromium","Thu Apr 24 13:05:19 GMT 2025","passed","Thu Apr 24 13:05:29 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4573","Verify that New user can upload and save the signature on the my signature page.","chromium","Thu Apr 24 12:38:34 GMT 2025","passed","Thu Apr 24 12:38:38 GMT 2025","My signature","MainAppPages/Mysignature.spec.js","",""
"","4976","Verify that the delete page functions correctly in create template.","chromium","Thu Apr 24 12:35:50 GMT 2025","passed","Thu Apr 24 12:35:55 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","5868","Verify that signature widgets Copy widget to all pages but first function correctly in request signature.","chromium","Thu Apr 24 12:57:46 GMT 2025","passed","Thu Apr 24 12:57:52 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11279","Verify that a new free user cannot access the paid features on the request signature page.","chromium","Thu Apr 24 12:56:15 GMT 2025","passed","Thu Apr 24 12:56:26 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5473","Verify that stamp widgets Copy widget to all pages but last function correctly in request signature.","chromium","Thu Apr 24 12:58:04 GMT 2025","passed","Thu Apr 24 12:58:10 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","6245","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","Thu Apr 24 12:57:33 GMT 2025","passed","Thu Apr 24 12:57:39 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8754","Verify that the signer can add the widget if the allowed modification set to enabled.","chromium","Thu Apr 24 12:56:44 GMT 2025","passed","Thu Apr 24 12:56:52 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13644","Verify that the merge page functions correctly and the user can sign the merged document in Sign Yourself.","chromium","Thu Apr 24 13:07:29 GMT 2025","passed","Thu Apr 24 13:07:43 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10202","Verify that signature widgets all types function correctly in Sign Yourself.","chromium","Thu Apr 24 13:04:03 GMT 2025","passed","Thu Apr 24 13:04:14 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","122357","Verify that a user can create a document, send it for a signature request, and signer can successfully sign the document.","chromium","Thu Apr 24 12:48:00 GMT 2025","broken","Thu Apr 24 12:50:03 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5293","Verify that the delete page functions correctly in request signature.","chromium","Thu Apr 24 12:57:07 GMT 2025","passed","Thu Apr 24 12:57:12 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9976","Verify that the document sent for a signature request appears in the Recently Sent for Signatures section on the dashboard.","chromium","Thu Apr 24 12:37:25 GMT 2025","passed","Thu Apr 24 12:37:35 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","5106","Verify that New user can draw and save the signature on the my signature page.","chromium","Thu Apr 24 12:38:29 GMT 2025","passed","Thu Apr 24 12:38:34 GMT 2025","My signature","MainAppPages/Mysignature.spec.js","",""
"","6456","Verify that signature widgets Copy widget to all pages but last function correctly in request signature.","chromium","Thu Apr 24 12:57:39 GMT 2025","passed","Thu Apr 24 12:57:46 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9670","Verify that text widget Copy widget next to current widget function correctly in Sign Yourself.","chromium","Thu Apr 24 13:07:20 GMT 2025","passed","Thu Apr 24 13:07:29 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4798","Verify that a new free user cannot save email preferences is prompted to upgrade","chromium","Thu Apr 24 12:39:50 GMT 2025","passed","Thu Apr 24 12:39:55 GMT 2025","Preferences","MainAppPages/Preferences.spec.js","",""
"","8411","Verify that initials widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","Thu Apr 24 13:05:48 GMT 2025","passed","Thu Apr 24 13:05:57 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","11690","Verify that widgets settings for Name, Job Title, Company, Text, and Email function correctly in Sign Yourself.","chromium","Thu Apr 24 13:06:19 GMT 2025","passed","Thu Apr 24 13:06:31 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6747","Verify that an existing Team Plan user can create a template using all advanced fields in the Create New Template form.","chromium","Thu Apr 24 12:29:18 GMT 2025","passed","Thu Apr 24 12:29:25 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","9199","Verify that the document signed by SignYourSelf can be viewed from the Completed Document Report.","chromium","Thu Apr 24 12:40:12 GMT 2025","passed","Thu Apr 24 12:40:22 GMT 2025","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","4284","Free user is prompted to upgrade when accessing the Branding page.","chromium","Thu Apr 24 12:27:07 GMT 2025","passed","Thu Apr 24 12:27:11 GMT 2025","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","8665","Verify that expired document is available on the Expired documents report.","chromium","Thu Apr 24 12:41:04 GMT 2025","passed","Thu Apr 24 12:41:13 GMT 2025","Expired documents","MainAppPages/ReportExpiredDoc.spec.js","",""
"","9824","Verify that the document created from a template appears in the Recently Sent for Signatures section on the dashboard.","chromium","Thu Apr 24 12:37:35 GMT 2025","passed","Thu Apr 24 12:37:45 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","8768","Verify that user can create a document of type image and send it for a signature request.","chromium","Thu Apr 24 12:43:28 GMT 2025","passed","Thu Apr 24 12:43:36 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","17584","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","Thu Apr 24 12:43:36 GMT 2025","passed","Thu Apr 24 12:43:54 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11933","Verify that new user can create and send the document for request signature.","chromium","Thu Apr 24 12:43:16 GMT 2025","passed","Thu Apr 24 12:43:28 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","10242","Verify that text widget Copy widget to all pages but first function correctly in Sign Yourself.","chromium","Thu Apr 24 13:07:09 GMT 2025","passed","Thu Apr 24 13:07:20 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8172","Verify that the merge page functions correctly and the user can sign the merged document in request signature.","chromium","Thu Apr 24 12:56:58 GMT 2025","passed","Thu Apr 24 12:57:07 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","12934","Verify that the user can successfully sign a PDF that was previously incompatible pdf 20pages","chromium","Thu Apr 24 12:39:18 GMT 2025","passed","Thu Apr 24 12:39:31 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","14675","Verify that the rotate page functions correctly in Sign Yourself.","chromium","Thu Apr 24 13:07:49 GMT 2025","passed","Thu Apr 24 13:08:03 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5541","Verify that textinput field widget Copy widget next to current function correctly in request signature.","chromium","Thu Apr 24 12:59:47 GMT 2025","passed","Thu Apr 24 12:59:53 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","5245","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Thu Apr 24 13:08:06 GMT 2025","passed","Thu Apr 24 13:08:11 GMT 2025","","MainAppPages/Teams.spec.js","",""
"","4285","Verify that a free user cannot access the Organisations page in the console application and is prompted to upgrade.","chromium","Thu Apr 24 12:27:39 GMT 2025","passed","Thu Apr 24 12:27:43 GMT 2025","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","2894","Verify that the document is not uploaded if its format is not supported in request signature.","chromium","Thu Apr 24 12:59:53 GMT 2025","passed","Thu Apr 24 12:59:56 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11989","Verify that the unfinished SignYourSelf document is available in the Drafts Document Report and can be deleted.","chromium","Thu Apr 24 12:40:36 GMT 2025","passed","Thu Apr 24 12:40:48 GMT 2025","","MainAppPages/ReportDraftdoc.spec.js","",""
"","14533","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Thu Apr 24 12:36:18 GMT 2025","passed","Thu Apr 24 12:36:33 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","4639","Verify that user can add a new contact.","chromium","Thu Apr 24 12:28:23 GMT 2025","passed","Thu Apr 24 12:28:27 GMT 2025","Contact","MainAppPages/Contact.spec.js","",""
"","3211","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Thu Apr 24 13:08:25 GMT 2025","passed","Thu Apr 24 13:08:28 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","3373","Verify that pagination is functioning correctly in the dashboard drafts document.","chromium","Thu Apr 24 12:36:52 GMT 2025","passed","Thu Apr 24 12:36:55 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","8749","Verify that the signer redireced to the url if redirect url is set.","chromium","Thu Apr 24 12:56:35 GMT 2025","passed","Thu Apr 24 12:56:44 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","16582","Verify that existing user can perform the sign yourself","chromium","Thu Apr 24 13:03:33 GMT 2025","passed","Thu Apr 24 13:03:50 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","13490","Verify that initials widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","Thu Apr 24 13:05:57 GMT 2025","passed","Thu Apr 24 13:06:10 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5336","Profession plan user can access the Email page.","chromium","Thu Apr 24 12:27:24 GMT 2025","passed","Thu Apr 24 12:27:29 GMT 2025","Console app - Mail Page Access Validation","ConsoleApp/Consolemail.spec.js","",""
"","3379","Verify that pagination is functioning correctly in the dashboard Recently sent for signatures.","chromium","Thu Apr 24 12:38:25 GMT 2025","passed","Thu Apr 24 12:38:29 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","5684","Verify that stamp widgets Copy widget next to current function correctly in request signature.","chromium","Thu Apr 24 12:58:15 GMT 2025","passed","Thu Apr 24 12:58:21 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","7296","Verify that the signature settings function correctly for the signature widget on the create template.","chromium","Thu Apr 24 12:35:32 GMT 2025","passed","Thu Apr 24 12:35:39 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","4115","Verify that pagination is functioning correctly in the completed document.","chromium","Thu Apr 24 12:40:08 GMT 2025","passed","Thu Apr 24 12:40:12 GMT 2025","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","4016","Verify that pagination is functioning correctly in the Teams user table.","chromium","Thu Apr 24 13:08:28 GMT 2025","passed","Thu Apr 24 13:08:33 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","6010","Verify that the signature settings function correctly for the signature widget on the request signature page.","chromium","Thu Apr 24 12:56:52 GMT 2025","passed","Thu Apr 24 12:56:58 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4325","Verify that Professional plan user cannot access the Organisations page in the console application and is prompted to upgrade team plan.","chromium","Thu Apr 24 12:27:43 GMT 2025","passed","Thu Apr 24 12:27:48 GMT 2025","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","13877","Verify admin user can add the team user if user has teams plan.","chromium","Thu Apr 24 13:08:11 GMT 2025","passed","Thu Apr 24 13:08:25 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","4355","Verify that Professional plan user cannot access the Storage page in the console application and is prompted to upgrade Team plan.","chromium","Thu Apr 24 12:28:06 GMT 2025","passed","Thu Apr 24 12:28:10 GMT 2025","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","14040","Verify that the user can successfully sign a PDF that was previously incompatible pdf Order Form","chromium","Thu Apr 24 12:38:52 GMT 2025","passed","Thu Apr 24 12:39:06 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","4187","Verify that free user cannot generate the live api token.","chromium","Thu Apr 24 12:28:15 GMT 2025","passed","Thu Apr 24 12:28:19 GMT 2025","API Token","MainAppPages/APItokan.spec.js","",""
"","2932","Verify that the document is not uploaded if its format is not supported in sign yourself.","chromium","Thu Apr 24 13:08:03 GMT 2025","passed","Thu Apr 24 13:08:06 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12839","Verify that the user can rename and delete a document from the In Progress document.","chromium","Thu Apr 24 12:41:48 GMT 2025","passed","Thu Apr 24 12:42:01 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
"","11057","Verify that the merge page functions correctly and the user can sign the merged document in the crerate template.","chromium","Thu Apr 24 12:35:39 GMT 2025","passed","Thu Apr 24 12:35:50 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","2842","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","Thu Apr 24 12:36:08 GMT 2025","passed","Thu Apr 24 12:36:11 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","5523","Verify that the delete page functions correctly in Sign Yourself.","chromium","Thu Apr 24 13:07:43 GMT 2025","passed","Thu Apr 24 13:07:49 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","37947","Verify that a user can sign up with a professional plan and validate the details in the user profile.","chromium","Thu Apr 24 13:00:03 GMT 2025","passed","Thu Apr 24 13:00:41 GMT 2025","SignupPage","MainAppPages/Signup.spec.js","",""
"","14640","Verify that owner can create the document and sign it from the in-progress report.","chromium","Thu Apr 24 12:41:13 GMT 2025","passed","Thu Apr 24 12:41:27 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
"","13460","Verify that the document signed by SignYourSelf is available in the Completed Document Report and can be deleted.","chromium","Thu Apr 24 12:39:55 GMT 2025","passed","Thu Apr 24 12:40:08 GMT 2025","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","3876","Verify that Profession plan User can access the Analytics page in the console application.","chromium","Thu Apr 24 12:26:59 GMT 2025","passed","Thu Apr 24 12:27:03 GMT 2025","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","5985","Verify that textinput field widget Copy widget to all pages but first function correctly in request signature.","chromium","Thu Apr 24 12:59:41 GMT 2025","passed","Thu Apr 24 12:59:47 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","15162","Verify that new user can perform the sign yourself","chromium","Thu Apr 24 13:01:15 GMT 2025","passed","Thu Apr 24 13:01:30 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4419","Team plan user is prompted to upgrade when accessing the Branding page.","chromium","Thu Apr 24 12:27:15 GMT 2025","passed","Thu Apr 24 12:27:20 GMT 2025","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","4313","Verify that Team plan user cannot access the Storage page in the console application.","chromium","Thu Apr 24 12:28:10 GMT 2025","passed","Thu Apr 24 12:28:15 GMT 2025","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","5508","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","Thu Apr 24 12:58:38 GMT 2025","passed","Thu Apr 24 12:58:44 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14546","Verify that user can perform the sign yourself using the word document","chromium","Thu Apr 24 12:39:31 GMT 2025","passed","Thu Apr 24 12:39:46 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","5402","Verify that stamp widgets Copy widget to all pages but first function correctly in request signature.","chromium","Thu Apr 24 12:58:10 GMT 2025","passed","Thu Apr 24 12:58:15 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14137","Verify that the user can rename and delete a document from the dashboard Recently sent for signatures.","chromium","Thu Apr 24 12:37:55 GMT 2025","passed","Thu Apr 24 12:38:09 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
