"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5099","Verify that user can sign up with a free subscription plan.","chromium","Thu Feb 13 16:00:24 GMT 2025","passed","Thu Feb 13 16:00:30 GMT 2025","","Signup.spec.js","",""
"","5582","Verify that free user can add the sandbox webhook.","chromium","Thu Feb 13 16:08:31 GMT 2025","passed","Thu Feb 13 16:08:37 GMT 2025","WebHook","Webhook.spec.js","",""
"","4751","Verify that free user can generate the sanbox test token.","chromium","Thu Feb 13 15:55:32 GMT 2025","passed","Thu Feb 13 15:55:37 GMT 2025","API Token","APItokan.spec.js","",""
"","4510","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","Thu Feb 13 15:56:05 GMT 2025","passed","Thu Feb 13 15:56:09 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","11040","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Thu Feb 13 15:56:09 GMT 2025","passed","Thu Feb 13 15:56:20 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","2858","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","Thu Feb 13 15:55:56 GMT 2025","passed","Thu Feb 13 15:55:59 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","12800","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","Thu Feb 13 15:59:40 GMT 2025","failed","Thu Feb 13 15:59:52 GMT 2025","","Request_Signature.spec.js","",""
"","18191","Verify that the user can successfully sign a PDF that was previously incompatible (ERR_PDF)","chromium","Thu Feb 13 15:56:57 GMT 2025","passed","Thu Feb 13 15:57:15 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","18948","Verify that new user can perform the sign yourself","chromium","Thu Feb 13 16:01:12 GMT 2025","passed","Thu Feb 13 16:01:31 GMT 2025","","SignYourSelf.spec.js","",""
"","9089","Verify that a new free user cannot save email preferences is prompted to upgrade","chromium","Thu Feb 13 15:58:32 GMT 2025","passed","Thu Feb 13 15:58:41 GMT 2025","Preferences","Preferences.spec.js","",""
"","5118","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Thu Feb 13 16:03:35 GMT 2025","passed","Thu Feb 13 16:03:40 GMT 2025","","Teams.spec.js","",""
"","9253","Verify that New free user can save the general preferences.","chromium","Thu Feb 13 15:58:23 GMT 2025","passed","Thu Feb 13 15:58:32 GMT 2025","Preferences","Preferences.spec.js","",""
"","92167","Verify admin user can add the team user if user has teams plan.","chromium","Thu Feb 13 16:06:45 GMT 2025","broken","Thu Feb 13 16:08:17 GMT 2025","","TeamUsers.spec.js","",""
"","7391","Verify that New user can draw and save the signature on the my signature page.","chromium","Thu Feb 13 15:56:46 GMT 2025","passed","Thu Feb 13 15:56:53 GMT 2025","My signature","Mysignature.spec.js","",""
"","9748","Verify that user can create a document of type image and send it for a signature request.","chromium","Thu Feb 13 15:59:04 GMT 2025","passed","Thu Feb 13 15:59:13 GMT 2025","","Request_Signature.spec.js","",""
"","15358","Verify that the user can successfully sign a PDF that was previously incompatible (pdf 20pages)","chromium","Thu Feb 13 15:57:50 GMT 2025","passed","Thu Feb 13 15:58:05 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","7971","Verify that user can import contacts from an Excel file","chromium","Thu Feb 13 15:55:48 GMT 2025","passed","Thu Feb 13 15:55:56 GMT 2025","","Contact.spec.js","",""
"","10008","Verify that a user can create a document, send it for a signature request, and signer can successfully sign the document.","chromium","Thu Feb 13 16:00:14 GMT 2025","failed","Thu Feb 13 16:00:24 GMT 2025","","Request_Signature.spec.js","",""
"","10106","Verify that existing user can create the document and send it for request signature","chromium","Thu Feb 13 15:58:53 GMT 2025","passed","Thu Feb 13 15:59:04 GMT 2025","","Request_Signature.spec.js","",""
"","7954","Verify that free user cannot generate the live api token.","chromium","Thu Feb 13 15:55:24 GMT 2025","passed","Thu Feb 13 15:55:32 GMT 2025","API Token","APItokan.spec.js","",""
"","3639","Verify that pagination is functioning correctly in the Teams user table.","chromium","Thu Feb 13 16:08:23 GMT 2025","passed","Thu Feb 13 16:08:27 GMT 2025","","TeamUsers.spec.js","",""
"","5062","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Thu Feb 13 16:08:18 GMT 2025","passed","Thu Feb 13 16:08:23 GMT 2025","","TeamUsers.spec.js","",""
"","16864","Verify that the user can sign a document of type Image.","chromium","Thu Feb 13 16:03:18 GMT 2025","passed","Thu Feb 13 16:03:35 GMT 2025","","SignYourSelf.spec.js","",""
"","12409","Verify that new user can create and send the document for request signature.","chromium","Thu Feb 13 15:58:41 GMT 2025","passed","Thu Feb 13 15:58:53 GMT 2025","","Request_Signature.spec.js","",""
"","2349","Verify that users cannot sign up with an already registered email address.","chromium","Thu Feb 13 16:01:09 GMT 2025","passed","Thu Feb 13 16:01:12 GMT 2025","","Signup.spec.js","",""
